2009-12-09,13283.0
2009-12-10,13283.0
2009-12-11,13283.0
2009-12-14,13283.0
2009-12-15,13420.0
2009-12-16,13399.0
2009-12-17,13524.0
2009-12-18,13524.0
2009-12-21,13524.0
2009-12-22,13524.0
2009-12-23,13524.0
2009-12-24,13524.0
2009-12-28,13524.0
2009-12-29,13524.0
2009-12-30,13455.0
2009-12-31,13614.0
