,Volume of SPY,SPY,Volume of IBM,IBM,Symbol,Order,rolling_mean,rolling_std,upper_band,lower_band,rolling_volume,rolling_std_volume,long execute,long exit,short execute,short exit,shares,Shares,Cash,Trades,Cummulative_Value
2009-10-27,253266300.0,101.13,9445400,114.48,IBM,None,115.8404,2.81980566706,122.889914168,108.790885832,8423145.0,3183596.51428,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-10-28,248821400.0,99.22,8780400,115.28,IBM,None,115.866,2.81134605957,122.894365149,108.837634851,8475500.0,3180262.92061,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-10-29,198110600.0,101.35,6309400,116.58,IBM,None,115.9392,2.80489441275,122.951436032,108.926963968,8437595.0,3202368.87705,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-10-30,325608100.0,98.41,7711700,114.44,IBM,None,115.9216,2.81318573862,122.954564347,108.888635653,8444085.0,3200674.51185,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-11-02,254222900.0,99.13,7049400,114.39,IBM,None,115.9684,2.77585374254,122.908034356,109.028765644,8512890.0,3152402.95529,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-11-03,228362600.0,99.45,5706800,114.96,IBM,None,116.0576,2.70230962943,122.813374074,109.301825926,8465275.0,3188858.09803,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-11-04,247996700.0,99.7,6353300,115.08,IBM,None,116.1212,2.65770471146,122.765461779,109.476938221,8489340.0,3170018.13134,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-11-05,180015300.0,101.54,6701800,116.8,IBM,None,116.3184,2.50779896855,122.587897421,110.048902579,8499530.0,3163601.14295,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-11-06,170954100.0,101.8,4979600,117.7,IBM,None,116.5092,2.41914916172,122.557072904,110.461327096,8092355.0,3059547.17745,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-11-09,159495700.0,104.12,7764600,120.09,IBM,None,116.768,2.44314517238,122.875862931,110.660137069,8094060.0,3059344.40731,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-11-10,171899800.0,104.14,6444500,120.96,IBM,None,117.0008,2.55622266897,123.391356672,110.610243328,8037220.0,3079864.02222,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-11-11,169466200.0,104.67,6530800,121.22,IBM,None,117.1896,2.68857378549,123.911034464,110.468165536,7886485.0,3075930.81646,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-11-12,157144500.0,103.61,5345400,120.34,IBM,None,117.362,2.74863299357,124.233582484,110.490417516,7558525.0,2972916.04992,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-11-13,150963000.0,104.17,4979700,121.07,IBM,None,117.4252,2.81691781918,124.467494548,110.382905452,6846665.0,1225262.68946,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-11-16,210922200.0,105.68,7822500,122.2,IBM,None,117.4916,2.91137951265,124.770048782,110.213151218,6862085.0,1235998.07199,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-11-17,147134100.0,105.8,1027500,122.6,IBM,None,117.5748,3.02887922066,125.146998052,110.002601948,6474425.0,1722633.02958,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-11-18,156486800.0,105.74,3970100,122.14,IBM,None,117.5892,3.05048345895,125.215408647,109.962991353,6314380.0,1801402.45762,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-11-19,208734600.0,104.36,5308400,121.56,IBM,None,117.5944,3.05740641721,125.237916043,109.950883957,6278450.0,1814554.5295,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-11-20,134196000.0,103.99,5354200,121.0,IBM,None,117.8176,3.09549575997,125.5563394,110.0788606,6206200.0,1821483.07012,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-11-23,148010200.0,105.31,7003500,122.19,IBM,None,118.0348,3.20670017308,126.051550433,110.018049567,6229450.0,1828900.49901,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-11-24,138420100.0,105.47,4816500,121.93,IBM,None,118.2504,3.28231559523,126.456188988,110.044611012,5998005.0,1687967.03026,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-11-25,109564800.0,105.84,3967700,121.31,IBM,None,118.5156,3.24949621736,126.639340543,110.391859457,5757370.0,1611761.59923,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-11-27,126001800.0,104.12,3319200,119.8,IBM,None,118.6512,3.22863402489,126.722785062,110.579614938,5607860.0,1694427.47089,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-11-30,160874800.0,104.47,6302700,120.42,IBM,None,118.9,3.10876315169,126.671907879,111.128092121,5537410.0,1630434.2408,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-12-01,159613700.0,105.77,6578600,121.94,IBM,None,119.2192,2.98772895915,126.688522398,111.749877602,5513870.0,1610735.05094,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-12-02,132315100.0,105.72,4597900,121.24,IBM,None,119.4896,2.84335699482,126.597992487,112.381207513,5458425.0,1622784.75366,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-12-03,167324900.0,104.89,5760000,121.57,IBM,None,119.7412,2.73143021145,126.569775529,112.912624471,5428760.0,1610944.84776,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-12-04,274907800.0,105.49,7068500,121.28,IBM,None,119.9292,2.66574086012,126.59355215,113.26484785,5447095.0,1628191.04869,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-12-07,127973800.0,105.33,4144400,121.08,IBM,None,120.1948,2.41503643865,126.232391097,114.157208903,5405335.0,1651358.30001,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-12-08,169863700.0,104.16,5351400,120.85,IBM,None,120.4532,2.09206779686,125.683369492,115.223030508,5284675.0,1555267.8124,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-12-09,155063400.0,104.55,6071900,122.37,IBM,None,120.7496,1.78354160778,125.208454019,116.290745981,5266045.0,1542825.31381,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-12-10,138014600.0,105.14,7077800,123.27,IBM,None,121.0772,1.41228986638,124.607924666,117.546475334,5293395.0,1571016.7601,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-12-11,124854000.0,105.59,6597200,123.6,IBM,None,121.3492,1.19181206572,124.328730164,118.369669836,5355985.0,1597903.76407,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-12-14,107141500.0,106.31,5201300,123.83,IBM,None,121.5944,1.0292516699,124.167529175,119.021270825,5367065.0,1595924.31666,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-12-15,120408800.0,105.81,7862600,122.46,IBM,None,121.6892,0.993436459972,124.17279115,119.20560885,5369070.0,1599193.34208,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-12-16,155358200.0,105.97,6372500,122.67,IBM,None,121.7576,0.999984499881,124.25756125,119.25763875,5636320.0,1242242.4124,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-12-17,183390100.0,104.7,5909500,121.42,IBM,None,121.7656,0.996297646289,124.256344116,119.274855884,5733290.0,1179438.59567,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-12-18,174591200.0,105.29,9106600,121.91,IBM,None,121.8284,0.951151407506,124.206278519,119.450521481,5923200.0,1393741.75098,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-12-21,118039600.0,106.36,4772500,122.61,IBM,None,121.89,0.949855252131,124.26463813,119.51536187,5894115.0,1412188.22447,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-12-22,91707500.0,106.75,5535500,123.83,IBM,None,121.9552,1.0249923577,124.517680894,119.392719106,5820715.0,1389459.46486,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-12-23,111783100.0,106.96,4127600,123.9,IBM,None,122.0072,1.08998287448,124.732157186,119.282242814,5786270.0,1423779.55054,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-12-24,39677500.0,107.46,4265100,124.44,IBM,None,122.0992,1.1937822247,125.083655562,119.114744438,5801140.0,1405218.74956,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-12-28,87508500.0,107.69,5800400,126.1,IBM,None,122.2808,1.43023867472,125.856396687,118.705203313,5925200.0,1278368.85502,0,0,0,0,0,100,11240.0,0.0,11240.0
2009-12-29,80572500.0,107.54,4184200,125.66,IBM,SELL,122.4672,1.55461549373,126.353738734,118.580661266,5819275.0,1332083.53416,0,0,1,0,-100,100,23806.0,-12566.0,11240.0
2009-12-30,73138400.0,107.5,3867000,126.35,IBM,None,122.6336,1.73578723735,126.973068093,118.294131907,5683695.0,1387569.79511,0,0,0,0,-100,100,23806.0,0.0,11171.0
2009-12-31,90637900.0,106.47,4223400,124.76,IBM,None,122.7468,1.77971374103,127.196084353,118.297515647,5664970.0,1405405.85975,0,0,0,0,-100,100,23806.0,0.0,11330.0
